game_turn,player_name,num_cities,population,techs,civics,land_units,corps,armies,naval_units,tiles_owned,tiles_improved,balance_gold,balance_faith,yield_science,yield_culture,yield_gold,yield_faith,yield_production,yield_food,data_source,loaded_at
435,CIVILIZATION_NORWAY,12,91,46,36,3,0,0,1,198,65,796,1263,106,117,203,172,247,218,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_MAPUCHE,6,50,60,37,1,0,0,0,143,31,242,311,137,139,191,49,203,111,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_GERMANY,12,114,59,46,3,1,1,1,253,58,1419,614,204,368,419,83,497,274,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_GAUL,13,129,61,48,2,0,1,2,325,64,814,664,280,424,482,160,502,325,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_MAYA,16,168,75,52,11,0,0,4,324,93,624,2031,443,451,721,143,643,356,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_VILNIUS,1,14,61,44,0,0,0,0,15,7,12,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_SAMARKAND,1,13,61,36,1,1,0,0,15,12,643,21196,6,6,14,117,3,63,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_PRESLAV,1,15,61,37,0,0,0,0,20,14,428,3,8,6,21,0,6,68,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_JOHANNESBURG,1,13,61,35,2,0,1,0,16,8,6,29898,7,4,25,135,4,62,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_MEXICO_CITY,1,13,61,34,0,0,0,0,15,7,130,198,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_LAHORE,1,17,61,37,2,0,1,0,17,11,948,53484,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,39,63019,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_ANTIOCH,1,9,61,34,0,0,0,0,15,2,328,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,4,933,9485,19,7,32,35,6,31,player_stats,2025-08-03 19:13:55.339088
435,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_POLAND,10,82,64,34,0,0,0,0,187,31,406,459,196,88,184,120,201,232,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_NORWAY,12,91,46,36,3,0,0,1,198,65,250,296,106,117,200,172,241,220,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_MAPUCHE,6,51,60,37,1,0,0,0,144,31,326,360,134,139,200,49,198,116,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_GERMANY,12,114,59,46,3,1,1,1,254,58,1687,698,200,366,421,83,493,278,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_GAUL,13,130,61,48,2,0,1,2,326,64,1038,825,277,428,479,160,495,327,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_MAYA,16,168,76,52,11,0,0,4,324,93,496,2175,443,450,710,143,650,355,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_VILNIUS,1,14,61,44,0,0,0,0,15,7,15,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_SAMARKAND,1,13,61,36,1,1,0,0,15,12,652,21313,6,6,14,117,3,63,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_PRESLAV,1,16,61,37,0,0,0,0,20,14,449,3,8,6,22,0,6,70,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_JOHANNESBURG,1,13,61,35,2,0,1,0,16,8,4,30033,7,4,25,135,4,62,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_MEXICO_CITY,1,13,61,34,0,0,0,0,15,7,138,199,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_LAHORE,1,17,61,37,2,0,1,0,17,11,942,53729,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,50,63336,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_ANTIOCH,1,9,61,34,0,0,0,0,15,2,330,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,5,953,9520,19,7,32,35,6,34,player_stats,2025-08-03 19:13:55.339088
436,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_POLAND,10,82,64,36,0,0,0,0,187,31,486,579,212,88,184,120,203,232,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_NORWAY,12,91,46,36,3,0,0,1,198,65,401,469,106,117,203,172,247,218,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_MAPUCHE,6,51,60,37,1,0,0,0,144,31,407,409,137,139,197,49,205,113,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_GERMANY,12,114,59,46,3,1,1,1,254,58,418,781,204,370,421,83,515,273,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_GAUL,13,130,61,48,2,0,1,2,327,66,1265,985,277,427,483,160,497,330,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_MAYA,16,168,76,52,12,0,1,3,324,92,688,2318,443,450,722,143,646,358,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_VILNIUS,1,14,61,44,0,0,0,0,15,7,18,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_SAMARKAND,1,13,61,36,1,1,0,0,15,12,660,21431,6,6,14,117,3,63,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_PRESLAV,1,16,61,37,0,0,0,0,20,14,469,3,8,6,22,0,6,70,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_JOHANNESBURG,1,13,61,35,2,0,1,0,16,8,3,30168,7,4,25,135,4,62,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_MEXICO_CITY,1,13,61,34,0,0,0,0,15,7,147,199,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_LAHORE,1,17,61,37,2,0,1,0,17,11,937,53974,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,60,63653,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_ANTIOCH,1,9,61,34,0,0,0,0,15,2,333,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,5,973,9556,19,7,32,35,6,34,player_stats,2025-08-03 19:13:55.339088
437,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_POLAND,10,82,64,37,0,0,0,0,187,32,570,697,197,88,167,117,205,234,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_NORWAY,12,91,46,37,3,0,0,1,199,66,547,649,109,120,205,174,248,221,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_MAPUCHE,6,52,60,38,1,0,0,0,144,31,493,460,167,207,207,50,250,117,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_GERMANY,12,114,60,47,3,1,1,1,255,59,425,105,222,374,417,84,504,274,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_GAUL,13,130,61,48,2,0,1,2,327,66,701,1145,277,428,482,160,492,329,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_MAYA,16,169,77,52,12,0,1,3,326,92,684,2461,445,448,707,143,654,353,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_VILNIUS,1,14,61,44,0,0,0,0,15,7,21,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_SAMARKAND,1,13,61,36,1,1,0,0,15,12,664,21549,5,5,9,117,3,63,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_PRESLAV,1,16,61,37,0,0,0,0,20,14,490,3,8,6,22,0,6,70,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_JOHANNESBURG,1,13,61,35,2,0,1,0,16,8,2,30303,7,4,25,135,4,62,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_MEXICO_CITY,1,13,61,34,0,0,0,0,15,7,155,200,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_LAHORE,1,17,61,37,2,0,1,0,17,11,931,54219,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,71,63969,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_ANTIOCH,1,9,61,34,0,0,0,0,15,2,335,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,4,993,9591,19,7,32,35,6,30,player_stats,2025-08-03 19:13:55.339088
438,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_POLAND,10,82,65,37,0,0,0,0,187,32,78,815,194,88,167,117,205,234,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_NORWAY,12,91,47,37,3,0,0,1,199,66,439,222,109,120,203,172,254,220,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_MAPUCHE,6,52,61,39,1,0,0,0,145,31,545,499,160,209,161,39,238,115,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_GERMANY,12,115,60,47,3,1,1,1,255,61,697,196,219,382,443,91,503,276,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_GAUL,13,130,62,49,2,0,1,2,328,67,930,1315,296,419,455,165,527,331,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_MAYA,16,168,77,53,12,0,1,3,326,94,982,2603,427,402,576,143,620,354,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,23,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_SAMARKAND,1,13,61,36,0,0,0,0,16,12,673,21666,5,5,9,117,4,63,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_PRESLAV,1,16,61,37,0,0,0,0,20,14,510,3,8,6,22,0,6,70,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_JOHANNESBURG,1,13,61,35,1,0,0,0,16,8,17,30438,7,4,25,135,4,62,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,163,201,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_LAHORE,1,17,61,37,2,0,1,0,17,11,925,54464,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,81,64286,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,337,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,5,1013,9627,19,7,32,35,6,34,player_stats,2025-08-03 19:13:55.339088
439,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_POLAND,10,82,65,37,0,0,0,0,187,31,152,933,194,88,167,117,207,225,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_NORWAY,12,91,47,37,3,0,0,1,200,66,607,397,111,126,201,177,248,222,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_MAPUCHE,6,52,61,39,2,0,0,0,145,31,179,539,157,220,171,39,237,122,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_GERMANY,12,115,60,47,3,1,1,1,255,63,970,288,219,387,448,92,507,283,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_GAUL,13,130,62,49,2,0,1,2,328,68,1128,1485,296,437,458,172,521,329,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_MAYA,16,169,77,53,12,0,1,3,327,96,1009,2745,419,393,553,141,628,350,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,26,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,16,12,682,21784,5,5,9,117,4,63,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,530,3,8,6,22,0,6,70,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_JOHANNESBURG,1,13,62,35,1,0,0,0,16,7,32,30573,7,4,25,135,4,54,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,172,201,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_LAHORE,1,17,62,37,2,0,1,0,17,11,920,54709,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,92,64603,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,340,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,5,1032,9662,19,7,32,35,6,34,player_stats,2025-08-03 19:13:55.339088
440,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_POLAND,11,83,65,37,0,0,0,0,194,31,226,1051,194,88,168,117,209,229,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_NORWAY,12,93,47,37,3,0,0,1,201,66,623,574,111,126,204,177,254,223,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_MAPUCHE,6,52,61,39,1,0,0,0,145,31,241,579,160,220,163,39,243,119,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_GERMANY,12,116,60,47,3,1,1,1,255,62,551,381,222,390,444,93,515,275,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_GAUL,13,130,63,49,2,0,1,2,328,68,1326,257,296,437,459,172,519,344,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_MAYA,16,168,77,53,12,0,1,3,327,97,1104,2886,412,394,618,141,620,354,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,29,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,16,12,351,21902,5,5,9,117,4,63,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,551,3,8,6,22,0,6,70,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_JOHANNESBURG,1,13,62,35,1,0,0,0,16,8,54,30708,8,5,32,135,6,55,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,180,202,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_LAHORE,1,17,62,37,2,0,1,0,17,11,914,54954,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,102,64919,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,342,0,6,4,6,0,5,23,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,5,1052,9697,19,7,32,35,6,34,player_stats,2025-08-03 19:13:55.339088
441,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_POLAND,11,84,65,37,0,0,0,0,194,32,281,1169,206,88,148,117,218,236,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_NORWAY,12,93,48,37,3,0,0,1,201,66,770,753,111,128,201,180,255,225,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_MAPUCHE,6,52,61,39,1,0,0,0,145,31,304,619,151,201,162,39,233,122,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_GERMANY,12,117,60,47,3,1,1,1,255,63,813,474,218,394,450,94,507,284,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_GAUL,13,130,63,49,2,0,1,2,331,68,819,442,296,437,455,184,519,337,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_MAYA,16,169,77,53,12,0,1,3,327,97,1195,3028,431,392,627,142,622,344,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,32,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,16,12,361,22020,5,5,9,117,4,63,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,577,4,8,7,28,0,6,71,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_JOHANNESBURG,1,14,62,35,1,0,0,0,16,9,76,30843,8,5,32,135,6,64,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,189,203,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_LAHORE,1,17,62,37,2,0,1,0,17,11,908,55199,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,112,65236,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,346,0,6,4,8,0,5,23,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,6,1072,9733,19,7,32,35,6,37,player_stats,2025-08-03 19:13:55.339088
442,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_POLAND,11,84,65,37,0,0,0,0,194,33,339,197,211,91,154,119,211,236,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_NORWAY,12,93,48,37,3,0,0,1,201,66,210,234,111,129,204,180,261,223,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_MAPUCHE,6,52,61,39,1,0,0,0,145,31,370,658,153,210,166,40,239,113,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_GERMANY,12,116,60,47,3,1,1,1,256,60,1071,568,218,397,447,95,509,279,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_GAUL,13,130,64,49,2,0,1,2,331,69,1004,614,302,439,452,172,526,343,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_MAYA,16,168,77,53,12,0,1,3,328,97,1280,3170,426,391,623,142,626,347,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,35,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,16,13,372,22137,5,5,11,117,4,63,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,603,4,8,7,28,0,6,71,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_JOHANNESBURG,1,14,62,35,1,0,0,0,16,9,97,30978,8,5,32,135,6,64,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,197,204,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_LAHORE,1,17,62,37,2,0,1,0,17,11,902,55444,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,123,65553,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,350,0,6,4,8,0,5,23,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,6,1092,9768,19,7,32,35,6,37,player_stats,2025-08-03 19:13:55.339088
443,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_POLAND,11,84,65,38,0,0,0,0,194,34,389,320,212,91,155,123,211,236,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_NORWAY,12,94,48,37,3,0,0,1,203,67,359,418,111,131,202,184,254,227,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_MAPUCHE,5,38,61,40,0,0,0,0,114,22,467,707,115,136,170,36,169,80,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_GERMANY,12,117,60,47,3,1,1,1,256,59,650,685,219,395,449,117,501,279,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_GAUL,13,131,64,49,2,0,1,2,333,69,1213,818,306,448,476,204,516,336,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_MAYA,16,169,77,53,12,0,1,3,328,97,699,582,437,403,567,161,659,344,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,37,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,17,13,384,22255,5,5,11,117,4,63,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,629,5,8,7,28,0,6,71,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_JOHANNESBURG,1,14,62,35,1,0,0,0,16,9,119,31113,8,5,32,135,6,64,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,206,204,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_LAHORE,1,17,62,37,2,0,1,0,17,11,897,55689,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,133,65870,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,354,0,6,4,8,0,5,23,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,6,1112,9804,19,7,32,35,6,37,player_stats,2025-08-03 19:13:55.339088
444,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_POLAND,11,84,65,38,0,0,0,0,194,35,439,443,211,91,154,123,221,236,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_NORWAY,12,95,48,37,3,0,0,1,203,67,516,610,115,138,211,191,268,227,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_MAPUCHE,5,39,61,40,0,0,0,0,115,22,564,743,125,136,171,36,178,79,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_GERMANY,12,117,61,47,3,1,1,1,257,58,918,802,220,390,463,118,510,277,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_GAUL,13,132,64,49,2,0,1,2,336,71,1424,1011,310,448,478,192,519,349,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_MAYA,16,168,77,53,12,0,1,3,330,97,691,768,422,396,529,185,638,347,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,40,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,17,12,396,22373,5,5,11,117,3,63,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,655,6,8,7,28,0,6,71,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_JOHANNESBURG,1,14,62,35,1,0,0,0,16,10,143,31248,8,5,34,135,6,65,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_MEXICO_CITY,1,13,62,34,0,0,0,0,15,7,214,205,6,5,9,0,4,39,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_LAHORE,1,17,62,37,2,0,1,0,17,11,891,55934,7,7,27,245,5,68,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_PALENQUE,1,17,60,48,0,0,0,0,14,11,144,66186,15,6,16,316,5,57,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_ANTIOCH,1,9,62,34,0,0,0,0,15,2,358,0,6,4,8,0,5,23,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_FEZ,1,15,60,44,2,0,0,0,16,3,1131,9839,19,7,32,35,6,29,player_stats,2025-08-03 19:13:55.339088
445,CIVILIZATION_FREE_CITIES,0,0,43,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_POLAND,11,84,65,38,0,0,0,0,195,36,486,577,211,91,152,134,221,240,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_NORWAY,12,95,48,37,3,0,0,1,203,67,671,807,115,138,208,197,262,229,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_MAPUCHE,5,39,61,40,0,0,0,0,115,22,665,783,152,173,174,40,172,82,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_GERMANY,12,117,61,48,3,1,1,1,258,58,1191,942,195,354,396,140,483,278,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_GAUL,13,133,64,50,2,0,1,2,337,71,952,266,310,446,497,219,528,343,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_MAYA,16,169,77,53,13,0,2,3,334,97,384,952,445,424,546,183,646,343,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_VILNIUS,1,14,62,44,0,0,0,0,15,7,43,0,7,12,6,0,5,47,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_SAMARKAND,1,13,62,36,0,0,0,0,17,13,410,22490,5,5,14,117,3,63,player_stats,2025-08-03 19:13:55.339088
446,CIVILIZATION_PRESLAV,1,16,62,37,0,0,0,0,20,14,681,7,8,7,28,0,6,71,player_stats,2025-08-03 19:13:55.339088
