game_turn,player_name,tiles_by_type,buildings,districts,population_alt,outgoing_trade_routes,tourism,diplo_victory_points,balance_favor,lifetime_favor,co2_per_turn,data_source,loaded_at
361,CIVILIZATION_GAUL,240,255,34,89,87,205,10,41,668,9,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_MAYA,285,583,60,154,100,197,8,219,760,1,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_VILNIUS,15,18,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_PRESLAV,19,12,0,10,10,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_MEXICO_CITY,10,14,0,12,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_LAHORE,16,16,2,12,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_PALENQUE,14,18,1,12,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_ANTIOCH,14,14,0,5,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_FEZ,15,18,2,12,19,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
361,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_POLAND,154,219,25,57,22,47,18,30,1305,10,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_NORWAY,128,103,12,83,31,31,9,294,1150,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_MAPUCHE,116,165,16,65,44,76,7,220,941,10,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_GERMANY,188,171,35,87,23,158,6,19,1472,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_GAUL,240,261,34,89,87,205,11,20,668,6,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_MAYA,285,603,60,154,100,207,9,65,760,7,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_PRESLAV,19,12,0,10,10,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_MEXICO_CITY,10,14,0,12,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_LAHORE,16,16,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_ANTIOCH,14,14,0,5,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_FEZ,15,18,2,12,19,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
362,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_POLAND,154,219,25,57,22,47,18,40,1315,10,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_NORWAY,128,103,12,83,31,31,9,301,1157,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_MAPUCHE,116,165,17,65,34,78,7,233,954,10,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_GERMANY,189,173,36,87,23,158,6,29,1482,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_GAUL,240,261,35,89,87,205,11,23,671,9,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_MAYA,285,603,60,155,100,207,9,71,766,4,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_PRESLAV,19,12,0,10,10,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_MEXICO_CITY,10,14,0,12,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_LAHORE,16,16,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_ANTIOCH,14,14,0,5,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_FEZ,15,18,2,12,12,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
363,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_POLAND,155,219,25,57,22,48,18,50,1325,10,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_NORWAY,128,103,12,85,31,31,9,308,1164,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_MAPUCHE,117,165,17,65,34,80,7,246,967,10,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_GERMANY,192,176,36,88,23,158,6,39,1492,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_GAUL,240,261,35,89,87,205,11,27,675,7,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_MAYA,285,614,60,156,100,207,9,76,771,8,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_PRESLAV,19,12,0,10,10,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_MEXICO_CITY,11,14,0,12,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_LAHORE,16,16,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_ANTIOCH,14,14,0,5,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_FEZ,15,18,2,12,26,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
364,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_POLAND,156,219,25,57,22,48,18,60,1335,10,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_NORWAY,129,103,12,85,32,31,9,315,1171,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_MAPUCHE,117,165,17,65,34,80,7,260,981,9,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_GERMANY,192,181,36,88,23,158,6,49,1502,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_GAUL,242,265,35,89,90,217,11,31,679,8,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_MAYA,285,614,61,156,99,200,9,82,777,7,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_MEXICO_CITY,11,14,0,12,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_LAHORE,16,16,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_ANTIOCH,14,14,0,5,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_FEZ,15,18,2,12,26,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
365,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_POLAND,156,221,25,56,22,48,18,70,1345,10,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_NORWAY,129,103,12,85,32,31,9,321,1177,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_MAPUCHE,117,167,17,65,34,80,7,274,995,10,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_GERMANY,192,181,36,88,23,159,6,59,1512,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_GAUL,244,265,35,90,90,217,11,36,684,7,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_MAYA,285,614,61,156,99,200,9,88,783,7,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_MEXICO_CITY,11,14,0,12,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_LAHORE,16,16,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_ANTIOCH,14,14,0,5,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_FEZ,15,18,2,12,26,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
366,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_POLAND,156,221,25,56,22,48,18,80,1355,9,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_NORWAY,129,111,12,85,32,35,9,327,1183,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_MAPUCHE,118,167,17,65,34,80,7,288,1009,10,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_GERMANY,195,195,36,88,23,165,6,69,1522,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_GAUL,244,271,35,90,90,217,11,41,689,8,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_MAYA,286,614,62,156,148,200,9,63,783,11,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_MEXICO_CITY,11,14,0,12,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_FEZ,15,18,2,12,26,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
367,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_POLAND,158,221,25,56,22,44,18,90,1365,10,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_NORWAY,129,111,12,87,32,35,9,333,1189,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_MAPUCHE,118,167,17,65,34,80,7,302,1023,10,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_GERMANY,196,192,36,88,23,166,6,79,1532,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_GAUL,245,273,35,90,90,216,11,76,724,7,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_MAYA,286,614,62,156,148,200,9,69,789,7,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_MEXICO_CITY,12,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_FEZ,15,18,2,12,26,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
368,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_POLAND,158,239,25,58,22,44,18,101,1376,10,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_NORWAY,130,111,12,87,32,35,9,339,1195,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_MAPUCHE,119,167,17,65,34,80,7,316,1037,10,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_GERMANY,197,190,37,88,23,165,6,89,1542,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_GAUL,245,273,35,90,90,215,11,80,728,6,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_MAYA,286,617,62,156,148,202,9,74,794,8,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_MEXICO_CITY,12,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_FEZ,15,18,2,12,15,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
369,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_POLAND,165,244,25,73,22,44,18,111,1386,13,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_NORWAY,132,112,12,90,36,35,9,345,1201,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_MAPUCHE,119,170,17,65,34,80,7,330,1051,10,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_GERMANY,198,188,37,90,23,190,6,99,1552,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_GAUL,245,273,35,91,90,224,11,84,732,7,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_MAYA,287,617,63,156,148,209,9,80,800,7,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_MEXICO_CITY,13,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_FEZ,15,18,2,12,27,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
370,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_POLAND,165,226,25,73,22,44,18,120,1395,13,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_NORWAY,132,113,12,93,36,35,9,352,1208,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_MAPUCHE,119,170,17,65,34,80,7,343,1064,9,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_GERMANY,198,193,37,88,23,190,6,110,1563,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_GAUL,246,273,35,92,90,234,11,88,736,6,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_MAYA,287,634,63,155,148,209,9,86,806,6,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_MEXICO_CITY,13,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_FEZ,15,21,2,12,27,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
371,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_POLAND,165,245,25,70,22,54,18,130,1405,10,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_NORWAY,133,113,12,93,36,35,9,357,1213,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_MAPUCHE,119,170,17,65,32,80,7,354,1075,10,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_GERMANY,198,196,37,88,14,193,6,123,1576,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_GAUL,247,273,35,92,78,266,11,92,740,7,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_MAYA,287,634,63,156,148,209,9,92,812,4,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_SAMARKAND,15,21,1,10,17,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_MEXICO_CITY,13,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_FEZ,15,21,2,12,27,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
372,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_POLAND,165,245,25,71,22,54,18,140,1415,10,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_NORWAY,133,122,12,93,23,35,9,364,1220,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_MAPUCHE,120,170,17,65,34,80,7,367,1088,10,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_GERMANY,199,196,38,90,20,193,6,136,1589,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_GAUL,248,273,36,92,78,266,11,96,744,6,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_MAYA,288,634,63,156,132,209,9,98,818,5,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_SAMARKAND,15,21,1,10,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_MEXICO_CITY,13,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_FEZ,15,21,2,12,27,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
373,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_POLAND,165,245,25,70,22,54,18,150,1425,10,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_NORWAY,133,122,13,94,29,35,9,371,1227,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_MAPUCHE,120,170,18,65,34,80,7,380,1101,10,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_GERMANY,199,199,38,89,20,193,6,149,1602,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_GAUL,248,273,36,92,78,267,11,100,748,7,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_MAYA,288,634,63,156,158,214,9,104,824,6,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_SAMARKAND,15,21,1,10,9,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_PRESLAV,19,12,0,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_JOHANNESBURG,16,17,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_MEXICO_CITY,13,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_LAHORE,16,19,2,12,18,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_PALENQUE,14,18,1,13,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_ANTIOCH,14,14,0,5,3,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_FEZ,15,21,2,12,27,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
374,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_POLAND,165,245,25,73,22,54,18,160,1435,10,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_NORWAY,134,122,13,95,29,35,9,378,1234,0,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_MAPUCHE,121,170,18,65,34,80,7,393,1114,10,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_GERMANY,200,199,38,92,20,193,6,162,1615,0,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_GAUL,248,273,36,93,78,267,11,104,752,7,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_MAYA,288,634,63,156,158,214,9,110,830,5,player_stats_2,2025-08-03 19:13:55.349398
375,CIVILIZATION_VILNIUS,15,18,1,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
